normalized_nickname_key,display_nickname_examples,irc_syntax_status,irc_syntax_invalid_examples,registered_in_2002_cadastros,cadastro_segments,cadastro_record_ids,operator_or_master,operator_access_levels,operator_source_records,present_in_ircontro,ircontro_event_ids,ircontro_event_names,ircontro_source_records,participation_profile,evidence_scope,privacy_scope,notes
bandido_rj,BANDIDO RJ,no_examples_valid,BANDIDO RJ,true,male,cb_20021128_0135,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
bandit1,BANDIT1,all_examples_valid,,true,male,cb_20021128_0136,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
barbie_doll,BARBIE_DOLL,all_examples_valid,,true,female,cb_20021128_1036,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
barman,BarMan,all_examples_valid,,true,male,cb_20021128_0001,true,,cb_access_200012_001,false,,,,registered_operator,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
barman-joao,bArMaN-jOaO,all_examples_valid,,true,male,cb_20021128_0137,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
baroni,baroni,all_examples_valid,,true,male,cb_20021128_0138,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
barra_girl,BaRrA_GirL*,no_examples_valid,BaRrA_GirL*,true,female,cb_20021128_1037,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
basset_barra,BaSsEt_BaRrA,all_examples_valid,,true,male,cb_20021128_0139,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
baterista,Baterista,all_examples_valid,,true,male,cb_20021128_0140,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
bcs-tutu,BcS-TuTu,all_examples_valid,,true,male,cb_20021128_0141,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
bd_girl,"B@d Girl ,\ /,",no_examples_valid,"B@d Girl ,\ /,",true,female,cb_20021128_1031,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
beastman_rj,BeastMan_RJ,all_examples_valid,,true,male,cb_20021128_0142,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
beavis,BeAViS,all_examples_valid,,true,male,cb_20021128_0143,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
bebumm,bEbUmm,all_examples_valid,,true,male,cb_20021128_0144,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
beijar_na_boca,Beijar_na_Boca,all_examples_valid,,true,male,cb_20021128_0145,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
belfort,Belfort,all_examples_valid,,true,male,cb_20021128_0146,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
belfort-rj,BeLfOrT-Rj,all_examples_valid,,true,male,cb_20021128_0147,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
bella_gyn,Bella_Gyn,all_examples_valid,,true,female,cb_20021128_1038,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
belly_barra,BeLLy_BaRrA,all_examples_valid,,true,female,cb_20021128_1039,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
belo_da_tarde-17,BELO_DA_TARDE-17,all_examples_valid,,true,male,cb_20021128_0148,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
belzinha,belzinha,all_examples_valid,,true,female,cb_20021128_1040,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
bernardogatosarado,BernardoGatoSarado,all_examples_valid,,true,male,cb_20021128_0149,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
betabarra,BetaBarra,all_examples_valid,,true,female,cb_20021128_0961,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
beto-rj,beto-RJ,all_examples_valid,,true,male,cb_20021128_0152,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
beto_tj,beto_tj,all_examples_valid,,true,male,cb_20021128_0150,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
betorj,Betorj,all_examples_valid,,true,male,cb_20021128_0151,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
bezinho,Bezinho,all_examples_valid,,true,male,cb_20021128_0153,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
bia_22,_Bia_22,all_examples_valid,,true,female,cb_20021128_0980,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
bia_2amba,Bia_2amba,all_examples_valid,,true,female,cb_20021128_1041,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
biana-,Biana-,all_examples_valid,,true,female,cb_20021128_1042,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
biano-,Biano-,all_examples_valid,,true,male,cb_20021128_0002,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
biano_-_vp,Biano - vp,no_examples_valid,Biano - vp,true,male,cb_20021128_0154,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
biano_vp,Biano_vp,all_examples_valid,,true,male,cb_20021128_0155,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
bianquinha_22,Bianquinha_22,all_examples_valid,,true,female,cb_20021128_1043,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
